,Month,Year,Name,Account,Service,Cost
0,NOV,2024,Entercom Communications,724972922289,AWS Amplify,0.0052479592
1,NOV,2024,Entercom Communications,724972922289,AWS Backup,2.5921183561
2,NOV,2024,Entercom Communications,724972922289,AWS Backup,165.5162178651
3,NOV,2024,Entercom Communications,724972922289,AWS Budgets,0.273
4,NOV,2024,Entercom Communications,724972922289,AWS Certificate Manager,1456.0
5,NOV,2024,Entercom Communications,724972922289,AWS CloudFormation,0.0
6,NOV,2024,Entercom Communications,724972922289,AWS CloudShell,4.64e-08
7,NOV,2024,Entercom Communications,724972922289,AWS CloudTrail,8838.588661157
8,NOV,2024,Entercom Communications,724972922289,AWS Config,4833.215205
9,NOV,2024,Entercom Communications,724972922289,AWS Cost Explorer,14.3871
10,NOV,2024,Entercom Communications,724972922289,AWS DataSync,8.1035778329
11,NOV,2024,Entercom Communications,724972922289,AWS Database Migration Service,362.2086144469
12,NOV,2024,Entercom Communications,724972922289,AWS Directory Service,477.8742101597
13,NOV,2024,Entercom Communications,724972922289,AWS Elemental MediaLive,26.208
14,NOV,2024,Entercom Communications,724972922289,AWS Elemental MediaStore,0.000174672
15,NOV,2024,Entercom Communications,724972922289,AWS End User Messaging,2.730000024
16,NOV,2024,Entercom Communications,724972922289,AWS Global Accelerator,0.0
17,NOV,2024,Entercom Communications,724972922289,AWS Global Accelerator,32.7642559924
18,NOV,2024,Entercom Communications,724972922289,AWS Glue,13.485608136
19,NOV,2024,Entercom Communications,724972922289,AWS Glue,0.433318886
20,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,169.4233252059
21,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8232517493
22,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,0.9129267702
23,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,0.910892718
24,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,76.8549710691
25,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,60.2756892351
26,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8174722382
27,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8175459482
28,NOV,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8227357793
29,NOV,2024,Entercom Communications,724972922289,AWS Lambda,2565.9762673264
30,NOV,2024,Entercom Communications,724972922289,AWS Lambda,4.2664e-05
31,NOV,2024,Entercom Communications,724972922289,AWS Lambda,17.5153227206
32,NOV,2024,Entercom Communications,724972922289,AWS Lambda,0.0006179823
33,NOV,2024,Entercom Communications,724972922289,AWS Lambda,34.1923717169
34,NOV,2024,Entercom Communications,724972922289,AWS Lambda,1.2107123052
35,NOV,2024,Entercom Communications,724972922289,AWS Lambda,4.3907234575
36,NOV,2024,Entercom Communications,724972922289,AWS Lambda,15.465299422
37,NOV,2024,Entercom Communications,724972922289,AWS Lambda,2.1009945286
38,NOV,2024,Entercom Communications,724972922289,AWS Lambda,0.0002476343
39,NOV,2024,Entercom Communications,724972922289,AWS Lambda,2.1974472921
40,NOV,2024,Entercom Communications,724972922289,AWS Secrets Manager,109.1211750989
41,NOV,2024,Entercom Communications,724972922289,AWS Secrets Manager,35.683193
42,NOV,2024,Entercom Communications,724972922289,AWS Secrets Manager,34.56742835
43,NOV,2024,Entercom Communications,724972922289,AWS Security Hub,617.7155894
44,NOV,2024,Entercom Communications,724972922289,AWS Step Functions,0.002011663
45,NOV,2024,Entercom Communications,724972922289,AWS Support (Enterprise),47033.6412
46,NOV,2024,Entercom Communications,724972922289,AWS Systems Manager,0.13792779
47,NOV,2024,Entercom Communications,724972922289,AWS Transfer Family,197.2527329573
48,NOV,2024,Entercom Communications,724972922289,AWS WAF,112.2975038571
49,NOV,2024,Entercom Communications,724972922289,AWS WAF,11.600807598
50,NOV,2024,Entercom Communications,724972922289,AWS WAF,1281.69461094
51,NOV,2024,Entercom Communications,724972922289,AWS X-Ray,46.151135485
52,NOV,2024,Entercom Communications,724972922289,Amazon API Gateway,97.8206667119
53,NOV,2024,Entercom Communications,724972922289,Amazon API Gateway,0.0001033094
54,NOV,2024,Entercom Communications,724972922289,Amazon Athena,0.0047593
55,NOV,2024,Entercom Communications,724972922289,Amazon CloudFront,15794.7573528249
56,NOV,2024,Entercom Communications,724972922289,Amazon CloudFront,1.2992153808
57,NOV,2024,Entercom Communications,724972922289,Amazon CloudFront,2.5265090396
58,NOV,2024,Entercom Communications,724972922289,Amazon CloudFront,5543.3508377751
59,NOV,2024,Entercom Communications,724972922289,Amazon CloudFront,0.0615377372
60,NOV,2024,Entercom Communications,724972922289,Amazon CloudFront,1.8527e-06
61,NOV,2024,Entercom Communications,724972922289,Amazon Cognito,84.448
62,NOV,2024,Entercom Communications,724972922289,Amazon Detective,339.074098853
63,NOV,2024,Entercom Communications,724972922289,Amazon DevOps Guru,0.0
64,NOV,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),0.145632744
65,NOV,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),358.6964127778
66,NOV,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),310.6042724783
67,NOV,2024,Entercom Communications,724972922289,Amazon DynamoDB,134.1399854651
68,NOV,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.683044
69,NOV,2024,Entercom Communications,724972922289,Amazon DynamoDB,124.341866328
70,NOV,2024,Entercom Communications,724972922289,Amazon DynamoDB,117.5069259978
71,NOV,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.6830441152
72,NOV,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),158.3706028869
73,NOV,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.033313896
74,NOV,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.10131408
75,NOV,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.365838768
76,NOV,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),669.1049632004
77,NOV,2024,Entercom Communications,724972922289,Amazon ElastiCache,14584.0786
78,NOV,2024,Entercom Communications,724972922289,Amazon ElastiCache,294.82908
79,NOV,2024,Entercom Communications,724972922289,Amazon ElastiCache,7864.3656
80,NOV,2024,Entercom Communications,724972922289,Amazon ElastiCache,408.8448
81,NOV,2024,Entercom Communications,724972922289,Amazon ElastiCache,4846.95484
82,NOV,2024,Entercom Communications,724972922289,Amazon ElastiCache,499.26786
83,NOV,2024,Entercom Communications,724972922289,EC2 - Other,38688.3854926171
84,NOV,2024,Entercom Communications,724972922289,EC2 - Other,0.7401318433
85,NOV,2024,Entercom Communications,724972922289,EC2 - Other,0.002211416
86,NOV,2024,Entercom Communications,724972922289,EC2 - Other,29.4840153253
87,NOV,2024,Entercom Communications,724972922289,EC2 - Other,199.861507706
88,NOV,2024,Entercom Communications,724972922289,EC2 - Other,0.7297995532
89,NOV,2024,Entercom Communications,724972922289,EC2 - Other,18.3407919079
90,NOV,2024,Entercom Communications,724972922289,EC2 - Other,1415.1618073391
91,NOV,2024,Entercom Communications,724972922289,EC2 - Other,98.7821595839
92,NOV,2024,Entercom Communications,724972922289,EC2 - Other,6440.1421147595
93,NOV,2024,Entercom Communications,724972922289,EC2 - Other,1487.4663561957
94,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,3366.0604543007
95,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0
96,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,9.7988e-06
97,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,16.7441626973
98,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0
99,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,85.0833905683
100,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,59.4083914569
101,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,63177.225432002
102,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,75.854467858
103,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Container Service,1843.8116151578
104,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,1035.0631612354
105,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,691.2613124071
106,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,812.7481876641
107,NOV,2024,Entercom Communications,724972922289,Amazon Elastic File System,1756.4695337059
108,NOV,2024,Entercom Communications,724972922289,Amazon Elastic File System,4.144587336
109,NOV,2024,Entercom Communications,724972922289,Amazon Elastic File System,54.933622938
110,NOV,2024,Entercom Communications,724972922289,Amazon Elastic File System,10.633837104
111,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,8979.0334641558
112,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,14.7434956635
113,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,20.2151373359
114,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,73.8985704378
115,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,271.5631490183
116,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,94.6688740978
117,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,1954.8891275984
118,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,14.742
119,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,16.5146787603
120,NOV,2024,Entercom Communications,724972922289,Amazon Elastic Load Balancing,104.1260064236
121,NOV,2024,Entercom Communications,724972922289,Amazon Glacier,2.3485248912
122,NOV,2024,Entercom Communications,724972922289,Amazon GuardDuty,4827.0427368933
123,NOV,2024,Entercom Communications,724972922289,Amazon Inspector,21.021
124,NOV,2024,Entercom Communications,724972922289,Amazon Kinesis,117.9245545315
125,NOV,2024,Entercom Communications,724972922289,Amazon Kinesis Firehose,25.8263266698
126,NOV,2024,Entercom Communications,724972922289,Amazon Lightsail,9.0074651325
127,NOV,2024,Entercom Communications,724972922289,Amazon Location Service,0.04165434
128,NOV,2024,Entercom Communications,724972922289,Amazon MQ,58.8796744392
129,NOV,2024,Entercom Communications,724972922289,Amazon MQ,207.5741247612
130,NOV,2024,Entercom Communications,724972922289,Amazon MQ,206.9250850483
131,NOV,2024,Entercom Communications,724972922289,Amazon Macie,1.9149312
132,NOV,2024,Entercom Communications,724972922289,Amazon Managed Grafana,8.19
133,NOV,2024,Entercom Communications,724972922289,Amazon Managed Grafana,8.19
134,NOV,2024,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,129.3366705868
135,NOV,2024,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,181.446720048
136,NOV,2024,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,7855.848
137,NOV,2024,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,1297.14006021
138,NOV,2024,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,2594.279014331
139,NOV,2024,Entercom Communications,724972922289,Amazon Neptune,4.3989038161
140,NOV,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,19352.3119623128
141,NOV,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,11332.1777585277
142,NOV,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,12099.6612638694
143,NOV,2024,Entercom Communications,724972922289,Amazon OpenSearch Service,220.8383954396
144,NOV,2024,Entercom Communications,724972922289,Amazon Personalize,2230.2995932076
145,NOV,2024,Entercom Communications,724972922289,Amazon QuickSight,32.760000288
146,NOV,2024,Entercom Communications,724972922289,Amazon Redshift,1718.5834565128
147,NOV,2024,Entercom Communications,724972922289,Amazon Registrar,71.0
148,NOV,2024,Entercom Communications,724972922289,Amazon Relational Database Service,79411.210173913
149,NOV,2024,Entercom Communications,724972922289,Amazon Relational Database Service,1772.2481220239
150,NOV,2024,Entercom Communications,724972922289,Amazon Relational Database Service,3608.2863966622
151,NOV,2024,Entercom Communications,724972922289,Amazon Relational Database Service,566.7222508606
152,NOV,2024,Entercom Communications,724972922289,Amazon Relational Database Service,7088.6112221208
153,NOV,2024,Entercom Communications,724972922289,Amazon Relational Database Service,430.774346245
154,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,1569.0311173017
155,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.178638278
156,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.091
157,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.091
158,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.091
159,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.091104286
160,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,9.014014828
161,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,12.495215278
162,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.091115934
163,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.091039858
164,NOV,2024,Entercom Communications,724972922289,Amazon Route 53,0.091
165,NOV,2024,Entercom Communications,724972922289,Amazon SageMaker,3571.6298364989
166,NOV,2024,Entercom Communications,724972922289,Amazon Simple Email Service,12.7103083917
167,NOV,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,21.8529448803
168,NOV,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,0.0100887126
169,NOV,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,0.0011555456
170,NOV,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,0.00107835
171,NOV,2024,Entercom Communications,724972922289,Amazon Simple Notification Service,9.646e-05
172,NOV,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,34.4695313036
173,NOV,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,0.0001027602
174,NOV,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,0.4825495827
175,NOV,2024,Entercom Communications,724972922289,Amazon Simple Queue Service,0.539602454
176,NOV,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,60453.6564230901
177,NOV,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.1183648275
178,NOV,2024,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0013404968
