,Month,Year,Name,Account,Service,Cost
0,JUL,2022,Entercom Communications,724972922289,AWS Backup,1.5089086745
1,JUL,2022,Entercom Communications,724972922289,AWS Backup,1.24e-08
2,JUL,2022,Entercom Communications,724972922289,AWS Backup,475.0795615539
3,JUL,2022,Entercom Communications,724972922289,AWS Certificate Manager,726.03625
4,JUL,2022,Entercom Communications,724972922289,AWS Certificate Manager,362.0
5,JUL,2022,Entercom Communications,724972922289,AWS CloudShell,4.096e-07
6,JUL,2022,Entercom Communications,724972922289,AWS CloudTrail,1465.84689141
7,JUL,2022,Entercom Communications,724972922289,AWS CodeCommit,0.0
8,JUL,2022,Entercom Communications,724972922289,AWS CodePipeline,1.81
9,JUL,2022,Entercom Communications,724972922289,AWS Config,3422.9432185
10,JUL,2022,Entercom Communications,724972922289,AWS Cost Explorer,0.33485
11,JUL,2022,Entercom Communications,724972922289,AWS Data Exchange,0.0893500104
12,JUL,2022,Entercom Communications,724972922289,AWS Data Transfer,-70075.2347091691
13,JUL,2022,Entercom Communications,724972922289,AWS Database Migration Service,211.4227923885
14,JUL,2022,Entercom Communications,724972922289,AWS Directory Service,539.0657544665
15,JUL,2022,Entercom Communications,724972922289,AWS Elemental MediaLive,6.7332
16,JUL,2022,Entercom Communications,724972922289,AWS Elemental MediaStore,-3.1e-08
17,JUL,2022,Entercom Communications,724972922289,AWS Global Accelerator,0.0
18,JUL,2022,Entercom Communications,724972922289,AWS Global Accelerator,84.1680196377
19,JUL,2022,Entercom Communications,724972922289,AWS Glue,1932.6725531806
20,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,49.6790779032
21,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,1.8117265886
22,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,1.8106188686
23,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,0.9056651382
24,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,55.92061953
25,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,32.6289537916
26,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,2.7101342984
27,JUL,2022,Entercom Communications,724972922289,AWS Key Management Service,1.9137916614
28,JUL,2022,Entercom Communications,724972922289,AWS Lambda,1247.2418466012
29,JUL,2022,Entercom Communications,724972922289,AWS Lambda,7.3041895657
30,JUL,2022,Entercom Communications,724972922289,AWS Lambda,0.0697454126
31,JUL,2022,Entercom Communications,724972922289,AWS Lambda,33.4593319349
32,JUL,2022,Entercom Communications,724972922289,AWS Lambda,66.6571940644
33,JUL,2022,Entercom Communications,724972922289,AWS Lambda,6.287832626
34,JUL,2022,Entercom Communications,724972922289,AWS Lambda,4.1596114164
35,JUL,2022,Entercom Communications,724972922289,AWS Lambda,0.0001939416
36,JUL,2022,Entercom Communications,724972922289,AWS Lambda,7.4317129887
37,JUL,2022,Entercom Communications,724972922289,AWS Premium Support,41317.31
38,JUL,2022,Entercom Communications,724972922289,AWS Secrets Manager,49.2737718736
39,JUL,2022,Entercom Communications,724972922289,AWS Security Hub,529.4201311
40,JUL,2022,Entercom Communications,724972922289,AWS Service Catalog,0.0
41,JUL,2022,Entercom Communications,724972922289,AWS Step Functions,0.0215511769
42,JUL,2022,Entercom Communications,724972922289,AWS Support (Business),110.6060055363
43,JUL,2022,Entercom Communications,724972922289,AWS Systems Manager,0.1410171
44,JUL,2022,Entercom Communications,724972922289,AWS Transfer Family,223.5106013146
45,JUL,2022,Entercom Communications,724972922289,AWS WAF,92.543557224
46,JUL,2022,Entercom Communications,724972922289,AWS X-Ray,89.47647939
47,JUL,2022,Entercom Communications,724972922289,Amazon API Gateway,96.8306125164
48,JUL,2022,Entercom Communications,724972922289,Amazon API Gateway,3.24793e-05
49,JUL,2022,Entercom Communications,724972922289,Amazon CloudFront,3227.433961859
50,JUL,2022,Entercom Communications,724972922289,Amazon CloudFront,0.0665567252
51,JUL,2022,Entercom Communications,724972922289,Amazon CloudFront,8.2088252803
52,JUL,2022,Entercom Communications,724972922289,Amazon CloudFront,0.1466503171
