,Month,Year,Name,Account,Service,Cost
0,OCT,2021,Entercom Communications,724972922289,AWS Backup,0.419114234
1,OCT,2021,Entercom Communications,724972922289,AWS Backup,1.24e-08
2,OCT,2021,Entercom Communications,724972922289,AWS Backup,475.0795615539
3,OCT,2021,Entercom Communications,724972922289,AWS Certificate Manager,724.0
4,OCT,2021,Entercom Communications,724972922289,AWS Certificate Manager,362.0
5,OCT,2021,Entercom Communications,724972922289,AWS CloudShell,4.3609e-06
6,OCT,2021,Entercom Communications,724972922289,AWS CloudTrail,1087.38214134
7,OCT,2021,Entercom Communications,724972922289,AWS CodeArtifact,4.7e-09
8,OCT,2021,Entercom Communications,724972922289,AWS Config,574.135077
9,OCT,2021,Entercom Communications,724972922289,AWS Cost Explorer,8.60655
10,OCT,2021,Entercom Communications,724972922289,AWS Data Exchange,0.0893500104
11,OCT,2021,Entercom Communications,724972922289,AWS Database Migration Service,168.2633789648
12,OCT,2021,Entercom Communications,724972922289,AWS Directory Service,538.1566115098
13,OCT,2021,Entercom Communications,724972922289,AWS Elemental MediaLive,147.06612
14,OCT,2021,Entercom Communications,724972922289,AWS Elemental MediaStore,6.37455e-05
15,OCT,2021,Entercom Communications,724972922289,AWS Global Accelerator,0.0
16,OCT,2021,Entercom Communications,724972922289,AWS Global Accelerator,84.1676768997
17,OCT,2021,Entercom Communications,724972922289,AWS Glue,0.0
18,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,30.2045333744
19,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,1.809125463
20,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,1.872175908
21,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,0.9040360604
22,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,38.3357912084
23,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,23.4787732382
24,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,2.7078263928
25,OCT,2021,Entercom Communications,724972922289,AWS Key Management Service,1.8855745108
26,OCT,2021,Entercom Communications,724972922289,AWS Lambda,814.5702384462
27,OCT,2021,Entercom Communications,724972922289,AWS Lambda,7.2551345377
28,OCT,2021,Entercom Communications,724972922289,AWS Lambda,0.0146479068
29,OCT,2021,Entercom Communications,724972922289,AWS Lambda,912.930462338
30,OCT,2021,Entercom Communications,724972922289,AWS Lambda,58.8108189265
31,OCT,2021,Entercom Communications,724972922289,AWS Lambda,3757.4277163048
32,OCT,2021,Entercom Communications,724972922289,AWS Lambda,3.2208860125
33,OCT,2021,Entercom Communications,724972922289,AWS Lambda,0.000161228
34,OCT,2021,Entercom Communications,724972922289,AWS Lambda,4207.1779784274
35,OCT,2021,Entercom Communications,724972922289,AWS Premium Support,22803.94
36,OCT,2021,Entercom Communications,724972922289,AWS Secrets Manager,12.401232273
37,OCT,2021,Entercom Communications,724972922289,AWS Security Hub,120.2339017
38,OCT,2021,Entercom Communications,724972922289,AWS Step Functions,0.0007883129
39,OCT,2021,Entercom Communications,724972922289,AWS Support (Developer),596.7256712809
40,OCT,2021,Entercom Communications,724972922289,AWS Systems Manager,0.14129946
41,OCT,2021,Entercom Communications,724972922289,AWS Transfer Family,231.0750365659
42,OCT,2021,Entercom Communications,724972922289,AWS WAF,97.2137228904
43,OCT,2021,Entercom Communications,724972922289,AWS X-Ray,78.9000190575
44,OCT,2021,Entercom Communications,724972922289,Amazon API Gateway,51.2558526056
45,OCT,2021,Entercom Communications,724972922289,Amazon CloudFront,17335.2436081477
46,OCT,2021,Entercom Communications,724972922289,Amazon CloudFront,1.9359165296
47,OCT,2021,Entercom Communications,724972922289,Amazon CloudFront,0.0001179266
48,OCT,2021,Entercom Communications,724972922289,Amazon Cognito,6.86895
49,OCT,2021,Entercom Communications,724972922289,Amazon Detective,627.7585702593
50,OCT,2021,Entercom Communications,724972922289,Amazon DynamoDB,11769.1651347769
51,OCT,2021,Entercom Communications,724972922289,Amazon DynamoDB,3.0577235
52,OCT,2021,Entercom Communications,724972922289,Amazon DynamoDB,0.5915234096
53,OCT,2021,Entercom Communications,724972922289,Amazon DynamoDB,39.9724505669
54,OCT,2021,Entercom Communications,724972922289,Amazon DynamoDB,0.0
55,OCT,2021,Entercom Communications,724972922289,Amazon DynamoDB,3.0577235
56,OCT,2021,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),90.5315497258
57,OCT,2021,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.0330863844
