,Month,Year,Name,Account,Service,Cost
0,AUG,2024,Entercom Communications,724972922289,AWS Amplify,0.0017230738
1,AUG,2024,Entercom Communications,724972922289,AWS Backup,4.6193398997
2,AUG,2024,Entercom Communications,724972922289,AWS Backup,144.9160646532
3,AUG,2024,Entercom Communications,724972922289,AWS Budgets,0.2821
4,AUG,2024,Entercom Communications,724972922289,AWS Certificate Manager,1456.0
5,AUG,2024,Entercom Communications,724972922289,AWS CloudFormation,0.0
6,AUG,2024,Entercom Communications,724972922289,AWS CloudShell,0.0001242849
7,AUG,2024,Entercom Communications,724972922289,AWS CloudTrail,12243.4141629078
8,AUG,2024,Entercom Communications,724972922289,AWS Config,2188.703426
9,AUG,2024,Entercom Communications,724972922289,AWS Cost Explorer,10.4832
10,AUG,2024,Entercom Communications,724972922289,AWS DataSync,1479.035282371
11,AUG,2024,Entercom Communications,724972922289,AWS Database Migration Service,163.1666910731
12,AUG,2024,Entercom Communications,724972922289,AWS Directory Service,494.1386067555
13,AUG,2024,Entercom Communications,724972922289,AWS Elemental MediaLive,27.0816
14,AUG,2024,Entercom Communications,724972922289,AWS Elemental MediaStore,0.0001746912
15,AUG,2024,Entercom Communications,724972922289,AWS End User Messaging,2.7299999712
16,AUG,2024,Entercom Communications,724972922289,AWS Global Accelerator,0.0
17,AUG,2024,Entercom Communications,724972922289,AWS Global Accelerator,33.8837386242
18,AUG,2024,Entercom Communications,724972922289,AWS Glue,14.2313327156
19,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,166.7940694934
20,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8216430989
21,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,0.9094129086
22,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,0.9109145652
23,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,75.0972917214
24,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,52.8325415313
25,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8175537938
26,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,1.4106648999
27,AUG,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8204257538
28,AUG,2024,Entercom Communications,724972922289,AWS Lambda,5305.2301210876
29,AUG,2024,Entercom Communications,724972922289,AWS Lambda,18.2610424814
30,AUG,2024,Entercom Communications,724972922289,AWS Lambda,0.0002996636
31,AUG,2024,Entercom Communications,724972922289,AWS Lambda,36.5429753572
32,AUG,2024,Entercom Communications,724972922289,AWS Lambda,2.5415794394
33,AUG,2024,Entercom Communications,724972922289,AWS Lambda,5.7099994024
34,AUG,2024,Entercom Communications,724972922289,AWS Lambda,20.2083243772
35,AUG,2024,Entercom Communications,724972922289,AWS Lambda,2.7610249927
36,AUG,2024,Entercom Communications,724972922289,AWS Lambda,0.0002231896
37,AUG,2024,Entercom Communications,724972922289,AWS Lambda,2.8108273146
38,AUG,2024,Entercom Communications,724972922289,AWS Secrets Manager,141.0658755544
39,AUG,2024,Entercom Communications,724972922289,AWS Secrets Manager,31.85467285
40,AUG,2024,Entercom Communications,724972922289,AWS Secrets Manager,27.43068965
41,AUG,2024,Entercom Communications,724972922289,AWS Security Hub,432.0079764
42,AUG,2024,Entercom Communications,724972922289,AWS Service Catalog,0.0
43,AUG,2024,Entercom Communications,724972922289,AWS Step Functions,0.0017445932
44,AUG,2024,Entercom Communications,724972922289,AWS Support (Enterprise),48171.8146
45,AUG,2024,Entercom Communications,724972922289,AWS Systems Manager,0.1424878
46,AUG,2024,Entercom Communications,724972922289,AWS Transfer Family,204.1330587996
47,AUG,2024,Entercom Communications,724972922289,AWS WAF,111.0608389972
48,AUG,2024,Entercom Communications,724972922289,AWS WAF,10.8851052756
49,AUG,2024,Entercom Communications,724972922289,AWS WAF,1307.4651783865
50,AUG,2024,Entercom Communications,724972922289,AWS X-Ray,73.481880745
51,AUG,2024,Entercom Communications,724972922289,Amazon API Gateway,77.9015740447
52,AUG,2024,Entercom Communications,724972922289,Amazon API Gateway,6.45676e-05
53,AUG,2024,Entercom Communications,724972922289,Amazon Athena,2.59433265
54,AUG,2024,Entercom Communications,724972922289,Amazon CloudFront,15511.0551864743
55,AUG,2024,Entercom Communications,724972922289,Amazon CloudFront,0.1845612565
56,AUG,2024,Entercom Communications,724972922289,Amazon CloudFront,9.1748676262
57,AUG,2024,Entercom Communications,724972922289,Amazon CloudFront,2662.945953566
58,AUG,2024,Entercom Communications,724972922289,Amazon CloudFront,0.0220722811
59,AUG,2024,Entercom Communications,724972922289,Amazon CloudFront,1.256e-06
60,AUG,2024,Entercom Communications,724972922289,Amazon Cognito,8.1445
61,AUG,2024,Entercom Communications,724972922289,Amazon Detective,444.6768669825
62,AUG,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),132.3720220201
63,AUG,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),386.3758535103
64,AUG,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),322.6334630234
65,AUG,2024,Entercom Communications,724972922289,Amazon DynamoDB,139.4657711951
66,AUG,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.782416
67,AUG,2024,Entercom Communications,724972922289,Amazon DynamoDB,37.8116131121
68,AUG,2024,Entercom Communications,724972922289,Amazon DynamoDB,172.322004734
69,AUG,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.7824160598
70,AUG,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),146.6431794852
71,AUG,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.0333139392
72,AUG,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.1013141256
73,AUG,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.3658387128
74,AUG,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),618.8677023456
75,AUG,2024,Entercom Communications,724972922289,Amazon ElastiCache,14065.4978333094
76,AUG,2024,Entercom Communications,724972922289,Amazon ElastiCache,308.73024
77,AUG,2024,Entercom Communications,724972922289,Amazon ElastiCache,7307.90788
78,AUG,2024,Entercom Communications,724972922289,Amazon ElastiCache,422.47296
79,AUG,2024,Entercom Communications,724972922289,Amazon ElastiCache,4825.26408
80,AUG,2024,Entercom Communications,724972922289,Amazon ElastiCache,519.96672
81,AUG,2024,Entercom Communications,724972922289,EC2 - Other,40917.8652026353
