,Month,Year,Name,Account,Service,Cost,Enviroment
70,MAY,2025,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.4020205488,Environment$nonprod
71,MAY,2025,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),880.007332542,Environment$prod
72,MAY,2025,Entercom Communications,724972922289,Amazon ElastiCache,11399.6089973782,Environment$
73,MAY,2025,Entercom Communications,724972922289,Amazon ElastiCache,6822.6875714896,Environment$nonprod
74,MAY,2025,Entercom Communications,724972922289,Amazon ElastiCache,5769.272,Environment$prod
75,MAY,2025,Entercom Communications,724972922289,EC2 - Other,24709.9558733192,Environment$
76,MAY,2025,Entercom Communications,724972922289,EC2 - Other,0.7999999872,Environment$PSFalcon
77,MAY,2025,Entercom Communications,724972922289,EC2 - Other,1.8072762135,Environment$dev
78,MAY,2025,Entercom Communications,724972922289,EC2 - Other,19.9999999776,Environment$management
79,MAY,2025,Entercom Communications,724972922289,EC2 - Other,1245.3027603054,Environment$nonprod
80,MAY,2025,Entercom Communications,724972922289,EC2 - Other,20.2375683435,Environment$prd
81,MAY,2025,Entercom Communications,724972922289,EC2 - Other,7113.5218197468,Environment$prod
82,MAY,2025,Entercom Communications,724972922289,EC2 - Other,0.8634406734,Environment$stg
83,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,18243.2314146445,Environment$
84,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,64.2816,Environment$dev
85,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,7544.8648935121,Environment$nonprod
86,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0,Environment$prd
87,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,70057.6563272059,Environment$prod
88,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0,Environment$stg
89,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Container Service,7256.9558675571,Environment$
90,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,568.7876573227,Environment$
91,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,653.824012417,Environment$nonprod
92,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,669.6,Environment$prod
93,MAY,2025,Entercom Communications,724972922289,Amazon Elastic File System,78.8114928505,Environment$
94,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,7376.3532941329,Environment$
95,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,16.7403381969,Environment$Production
96,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,16.8121722178,Environment$dev
97,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,321.9167106415,Environment$nonprod
98,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,50.2329306108,Environment$prd
99,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,2188.2079728027,Environment$prod
100,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Load Balancing,16.8243788025,Environment$stg
101,MAY,2025,Entercom Communications,724972922289,Amazon Elastic Transcoder,1.269,Environment$
102,MAY,2025,Entercom Communications,724972922289,Amazon Glacier,2.5807820808,Environment$
103,MAY,2025,Entercom Communications,724972922289,Amazon GuardDuty,3416.002728456,Environment$
104,MAY,2025,Entercom Communications,724972922289,Amazon Inspector,3.0,Environment$
105,MAY,2025,Entercom Communications,724972922289,Amazon Kinesis,111.6,Environment$
106,MAY,2025,Entercom Communications,724972922289,Amazon Lightsail,10.5549974827,Environment$
107,MAY,2025,Entercom Communications,724972922289,Amazon Location Service,0.0015545,Environment$
108,MAY,2025,Entercom Communications,724972922289,Amazon MQ,66.8135390514,Environment$
109,MAY,2025,Entercom Communications,724972922289,Amazon MQ,234.075878991,Environment$nonprod
110,MAY,2025,Entercom Communications,724972922289,Amazon MQ,234.1293073287,Environment$prod
111,MAY,2025,Entercom Communications,724972922289,Amazon Macie,2.600808,Environment$
112,MAY,2025,Entercom Communications,724972922289,Amazon Managed Grafana,9.0,Environment$
113,MAY,2025,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,9221.3887745628,Environment$
114,MAY,2025,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,2942.7986873934,Environment$nonprod
115,MAY,2025,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,4187.9948877162,Environment$prod
116,MAY,2025,Entercom Communications,724972922289,Amazon Neptune,4.8339602448,Environment$
117,MAY,2025,Entercom Communications,724972922289,Amazon OpenSearch Service,607.5835448456,Environment$
118,MAY,2025,Entercom Communications,724972922289,Amazon OpenSearch Service,10339.0295394779,Environment$nonprod
119,MAY,2025,Entercom Communications,724972922289,Amazon OpenSearch Service,31240.5714738826,Environment$prod
120,MAY,2025,Entercom Communications,724972922289,Amazon Personalize,595.194048,Environment$
121,MAY,2025,Entercom Communications,724972922289,Amazon QuickSight,63.9708404256,Environment$
122,MAY,2025,Entercom Communications,724972922289,Amazon Redshift,418.429613428,Environment$
123,MAY,2025,Entercom Communications,724972922289,Amazon Registrar,56.0,Environment$
124,MAY,2025,Entercom Communications,724972922289,Amazon Relational Database Service,64391.6843132484,Environment$
125,MAY,2025,Entercom Communications,724972922289,Amazon Relational Database Service,0.0017319576,Environment$loadtest
126,MAY,2025,Entercom Communications,724972922289,Amazon Relational Database Service,2854.9859407076,Environment$nonprod
127,MAY,2025,Entercom Communications,724972922289,Amazon Relational Database Service,12170.6795158165,Environment$prod
128,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,1760.3833036921,Environment$
129,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.2225972,Environment$Dev
130,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.1,Environment$Production
131,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.1,Environment$common
132,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.5,Environment$global
133,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.1001544,Environment$loadtest
134,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,17.3275408,Environment$nonprod
135,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,13.5023312,Environment$prod
136,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.1001336,Environment$sandbox
137,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.1000012,Environment$stg
138,MAY,2025,Entercom Communications,724972922289,Amazon Route 53,0.1,Environment$test
139,MAY,2025,Entercom Communications,724972922289,Amazon SageMaker,1281.0565062536,Environment$
140,MAY,2025,Entercom Communications,724972922289,Amazon Simple Email Service,14.1341405058,Environment$
141,MAY,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,18.4831770666,Environment$
142,MAY,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,0.0100371808,Environment$Common
143,MAY,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,0.000946,Environment$Production
144,MAY,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,8e-06,Environment$Sandbox
145,MAY,2025,Entercom Communications,724972922289,Amazon Simple Notification Service,0.000948,Environment$prod
146,MAY,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,34.4483798051,Environment$
147,MAY,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,0.0001072,Environment$dev
148,MAY,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,1.3932446176,Environment$nonprod
149,MAY,2025,Entercom Communications,724972922289,Amazon Simple Queue Service,1.7184661283,Environment$prod
150,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,34630.9592832421,Environment$
151,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0684629517,Environment$Common
152,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0002507742,Environment$Dev
153,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0833224598,Environment$POC
154,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0351047115,Environment$Production
155,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.001199895,Environment$Sandbox
156,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0027550453,Environment$common
157,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,22.78354847,Environment$dev
158,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.1084311117,Environment$loadtest
159,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,1818.1568956802,Environment$nonprod
160,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,3.1573539119,Environment$prd
161,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,18853.9403167357,Environment$prod
162,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.001176645,Environment$qa
163,MAY,2025,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0036258267,Environment$stg
164,MAY,2025,Entercom Communications,724972922289,Amazon Simple Workflow Service,1.1106e-06,Environment$
165,MAY,2025,Entercom Communications,724972922289,Amazon SimpleDB,1.36918e-05,Environment$
166,MAY,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,10947.6438602877,Environment$
167,MAY,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,178.2216517058,Environment$nonprod
168,MAY,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,3.72,Environment$prd
169,MAY,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,175.29,Environment$prod
170,MAY,2025,Entercom Communications,724972922289,Amazon Virtual Private Cloud,100.9263825243,Environment$shared
171,MAY,2025,Entercom Communications,724972922289,Amazon WorkSpaces,19.68,Environment$
172,MAY,2025,Entercom Communications,724972922289,AmazonCloudWatch,11583.2510075321,Environment$
173,MAY,2025,Entercom Communications,724972922289,AmazonCloudWatch,900.840290494,Environment$nonprod
174,MAY,2025,Entercom Communications,724972922289,AmazonCloudWatch,4775.826422178,Environment$prod
175,MAY,2025,Entercom Communications,724972922289,AmazonWorkMail,195.99999984,Environment$
176,MAY,2025,Entercom Communications,724972922289,CloudWatch Events,2.46146199,Environment$
177,MAY,2025,Entercom Communications,724972922289,Savings Plans for AWS Compute usage,29760.0,Environment$
178,MAY,2025,Entercom Communications,724972922289,Tax,9441.85,Environment$
