,Month,Year,Name,Account,Service,Cost
0,SEP,2024,Entercom Communications,724972922289,AWS Amplify,0.0014750811
1,SEP,2024,Entercom Communications,724972922289,AWS Backup,4.6914518102
2,SEP,2024,Entercom Communications,724972922289,AWS Backup,151.9768896166
3,SEP,2024,Entercom Communications,724972922289,AWS Budgets,0.273
4,SEP,2024,Entercom Communications,724972922289,AWS Certificate Manager,1456.0
5,SEP,2024,Entercom Communications,724972922289,AWS CloudFormation,0.0
6,SEP,2024,Entercom Communications,724972922289,AWS CloudShell,4.25e-08
7,SEP,2024,Entercom Communications,724972922289,AWS CloudTrail,9434.2370397424
8,SEP,2024,Entercom Communications,724972922289,AWS CodeCommit,0.0
9,SEP,2024,Entercom Communications,724972922289,AWS CodePipeline,0.6188
10,SEP,2024,Entercom Communications,724972922289,AWS Config,2688.773815
11,SEP,2024,Entercom Communications,724972922289,AWS Cost Explorer,10.1465
12,SEP,2024,Entercom Communications,724972922289,AWS DataSync,364.0551727016
13,SEP,2024,Entercom Communications,724972922289,AWS Database Migration Service,157.9032000664
14,SEP,2024,Entercom Communications,724972922289,AWS Directory Service,478.4830248858
15,SEP,2024,Entercom Communications,724972922289,AWS Elemental MediaLive,26.208
16,SEP,2024,Entercom Communications,724972922289,AWS Elemental MediaStore,0.000174672
17,SEP,2024,Entercom Communications,724972922289,AWS End User Messaging,2.730000024
18,SEP,2024,Entercom Communications,724972922289,AWS Global Accelerator,0.0
19,SEP,2024,Entercom Communications,724972922289,AWS Global Accelerator,32.7751184072
20,SEP,2024,Entercom Communications,724972922289,AWS Glue,13.6354430212
21,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,168.8722063212
22,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8172487826
23,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,0.9115589391
24,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,0.910898178
25,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,74.5954912194
26,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,51.7378044105
27,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8174804282
28,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8098916348
29,SEP,2024,Entercom Communications,724972922289,AWS Key Management Service,1.8212723982
30,SEP,2024,Entercom Communications,724972922289,AWS Lambda,2391.5443285699
31,SEP,2024,Entercom Communications,724972922289,AWS Lambda,17.4061203207
32,SEP,2024,Entercom Communications,724972922289,AWS Lambda,0.000142021
33,SEP,2024,Entercom Communications,724972922289,AWS Lambda,34.608376052
34,SEP,2024,Entercom Communications,724972922289,AWS Lambda,2.382074965
35,SEP,2024,Entercom Communications,724972922289,AWS Lambda,5.3257413724
36,SEP,2024,Entercom Communications,724972922289,AWS Lambda,19.3435109725
37,SEP,2024,Entercom Communications,724972922289,AWS Lambda,2.6189994121
38,SEP,2024,Entercom Communications,724972922289,AWS Lambda,0.0002249396
39,SEP,2024,Entercom Communications,724972922289,AWS Lambda,2.6024401184
40,SEP,2024,Entercom Communications,724972922289,AWS Secrets Manager,103.2689914646
41,SEP,2024,Entercom Communications,724972922289,AWS Secrets Manager,32.78662205
42,SEP,2024,Entercom Communications,724972922289,AWS Secrets Manager,29.3562997
43,SEP,2024,Entercom Communications,724972922289,AWS Security Hub,458.7218636
44,SEP,2024,Entercom Communications,724972922289,AWS Service Catalog,0.0
45,SEP,2024,Entercom Communications,724972922289,AWS Step Functions,0.0017558895
46,SEP,2024,Entercom Communications,724972922289,AWS Support (Enterprise),47309.8808
47,SEP,2024,Entercom Communications,724972922289,AWS Systems Manager,0.13793689
48,SEP,2024,Entercom Communications,724972922289,AWS Transfer Family,197.4828164929
49,SEP,2024,Entercom Communications,724972922289,AWS WAF,110.1893542038
50,SEP,2024,Entercom Communications,724972922289,AWS WAF,11.310745098
51,SEP,2024,Entercom Communications,724972922289,AWS WAF,1213.290401976
52,SEP,2024,Entercom Communications,724972922289,AWS X-Ray,70.18419772
53,SEP,2024,Entercom Communications,724972922289,Amazon API Gateway,89.7057734623
54,SEP,2024,Entercom Communications,724972922289,Amazon API Gateway,7.7482e-05
55,SEP,2024,Entercom Communications,724972922289,Amazon CloudFront,16214.8266053384
56,SEP,2024,Entercom Communications,724972922289,Amazon CloudFront,0.1070478229
57,SEP,2024,Entercom Communications,724972922289,Amazon CloudFront,9.0756138668
58,SEP,2024,Entercom Communications,724972922289,Amazon CloudFront,5045.5180438037
59,SEP,2024,Entercom Communications,724972922289,Amazon CloudFront,0.0192990341
60,SEP,2024,Entercom Communications,724972922289,Amazon CloudFront,1.242e-06
61,SEP,2024,Entercom Communications,724972922289,Amazon Cognito,8.36745
62,SEP,2024,Entercom Communications,724972922289,Amazon Detective,404.5495367937
63,SEP,2024,Entercom Communications,724972922289,Amazon DevOps Guru,0.0
64,SEP,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),0.145632744
65,SEP,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),360.8875147007
66,SEP,2024,Entercom Communications,724972922289,Amazon DocumentDB (with MongoDB compatibility),304.9679638093
67,SEP,2024,Entercom Communications,724972922289,Amazon DynamoDB,134.6223447763
68,SEP,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.692508
69,SEP,2024,Entercom Communications,724972922289,Amazon DynamoDB,57.0603640384
70,SEP,2024,Entercom Communications,724972922289,Amazon DynamoDB,175.0254995543
71,SEP,2024,Entercom Communications,724972922289,Amazon DynamoDB,2.6925081104
72,SEP,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),155.7324896442
73,SEP,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.033313896
74,SEP,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.10131408
75,SEP,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.365838768
76,SEP,2024,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),629.9654062677
77,SEP,2024,Entercom Communications,724972922289,Amazon ElastiCache,15381.88305017
78,SEP,2024,Entercom Communications,724972922289,Amazon ElastiCache,298.7712
79,SEP,2024,Entercom Communications,724972922289,Amazon ElastiCache,7229.22564
80,SEP,2024,Entercom Communications,724972922289,Amazon ElastiCache,408.8448
81,SEP,2024,Entercom Communications,724972922289,Amazon ElastiCache,4669.6104
82,SEP,2024,Entercom Communications,724972922289,Amazon ElastiCache,503.1936
83,SEP,2024,Entercom Communications,724972922289,EC2 - Other,37717.8309022895
84,SEP,2024,Entercom Communications,724972922289,EC2 - Other,0.7396263495
85,SEP,2024,Entercom Communications,724972922289,EC2 - Other,0.0021715557
86,SEP,2024,Entercom Communications,724972922289,EC2 - Other,29.4840975894
87,SEP,2024,Entercom Communications,724972922289,EC2 - Other,207.3634494658
