,Month,Year,Name,Account,Service,Cost,Enviroment
70,FEB,2025,Entercom Communications,724972922289,Amazon DynamoDB,1.6851835666,Environment$stg
71,FEB,2025,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),165.982710065,Environment$
72,FEB,2025,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.0333139296,Environment$common
73,FEB,2025,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.10131408,Environment$global
74,FEB,2025,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.3658387488,Environment$nonprod
75,FEB,2025,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),752.2626696477,Environment$prod
76,FEB,2025,Entercom Communications,724972922289,Amazon ElastiCache,14888.7210304649,Environment$
77,FEB,2025,Entercom Communications,724972922289,Amazon ElastiCache,188.12976,Environment$dev
78,FEB,2025,Entercom Communications,724972922289,Amazon ElastiCache,6491.78894,Environment$nonprod
79,FEB,2025,Entercom Communications,724972922289,Amazon ElastiCache,147.6384,Environment$prd
80,FEB,2025,Entercom Communications,724972922289,Amazon ElastiCache,4552.45973,Environment$prod
81,FEB,2025,Entercom Communications,724972922289,Amazon ElastiCache,261.94896,Environment$stg
82,FEB,2025,Entercom Communications,724972922289,EC2 - Other,31531.6541308297,Environment$
83,FEB,2025,Entercom Communications,724972922289,EC2 - Other,0.7279999776,Environment$PSFalcon
84,FEB,2025,Entercom Communications,724972922289,EC2 - Other,24.2424043086,Environment$common
85,FEB,2025,Entercom Communications,724972922289,EC2 - Other,786.3975637238,Environment$dev
86,FEB,2025,Entercom Communications,724972922289,EC2 - Other,0.5636613253,Environment$development
87,FEB,2025,Entercom Communications,724972922289,EC2 - Other,18.1999999776,Environment$management
88,FEB,2025,Entercom Communications,724972922289,EC2 - Other,1345.5548408916,Environment$nonprod
89,FEB,2025,Entercom Communications,724972922289,EC2 - Other,19.8938187557,Environment$prd
90,FEB,2025,Entercom Communications,724972922289,EC2 - Other,6128.4011137286,Environment$prod
91,FEB,2025,Entercom Communications,724972922289,EC2 - Other,382.9107473286,Environment$stg
92,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,29378.2215615146,Environment$
93,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,2.3349e-06,Environment$common
94,FEB,2025,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,351.1882615722,Environment$dev
