,Month,Year,Name,Account,Service,Cost
0,MAY,2022,Entercom Communications,724972922289,AWS Backup,0.5068286219
1,MAY,2022,Entercom Communications,724972922289,AWS Backup,1.24e-08
2,MAY,2022,Entercom Communications,724972922289,AWS Backup,475.0795615539
3,MAY,2022,Entercom Communications,724972922289,AWS Certificate Manager,1448.0
4,MAY,2022,Entercom Communications,724972922289,AWS Certificate Manager,362.0
5,MAY,2022,Entercom Communications,724972922289,AWS CloudShell,0.0
6,MAY,2022,Entercom Communications,724972922289,AWS CloudTrail,10579.3690436775
7,MAY,2022,Entercom Communications,724972922289,AWS CodeArtifact,2.3e-09
8,MAY,2022,Entercom Communications,724972922289,AWS CodeCommit,0.0
9,MAY,2022,Entercom Communications,724972922289,AWS CodePipeline,0.0
10,MAY,2022,Entercom Communications,724972922289,AWS Config,506.082516
11,MAY,2022,Entercom Communications,724972922289,AWS Data Exchange,0.0893500104
12,MAY,2022,Entercom Communications,724972922289,AWS Database Migration Service,211.4229253503
13,MAY,2022,Entercom Communications,724972922289,AWS Directory Service,538.6398698044
14,MAY,2022,Entercom Communications,724972922289,AWS Elemental MediaLive,26.9328
15,MAY,2022,Entercom Communications,724972922289,AWS Elemental MediaStore,0.000173724
16,MAY,2022,Entercom Communications,724972922289,AWS Global Accelerator,0.0
17,MAY,2022,Entercom Communications,724972922289,AWS Global Accelerator,84.1679577735
18,MAY,2022,Entercom Communications,724972922289,AWS Glue,572.6066547542
19,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,48.2038403804
20,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,1.7948029044
21,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,1.7927068466
22,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,0.9040360604
23,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,56.8285366574
24,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,30.4854540874
25,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,2.682157149
26,MAY,2022,Entercom Communications,724972922289,AWS Key Management Service,1.9024748412
27,MAY,2022,Entercom Communications,724972922289,AWS Lambda,1141.1820808406
28,MAY,2022,Entercom Communications,724972922289,AWS Lambda,6.9439720082
29,MAY,2022,Entercom Communications,724972922289,AWS Lambda,0.0325405467
30,MAY,2022,Entercom Communications,724972922289,AWS Lambda,34.4673940739
31,MAY,2022,Entercom Communications,724972922289,AWS Lambda,66.7212015349
32,MAY,2022,Entercom Communications,724972922289,AWS Lambda,7.3328126537
33,MAY,2022,Entercom Communications,724972922289,AWS Lambda,4.0519633054
34,MAY,2022,Entercom Communications,724972922289,AWS Lambda,0.0001605621
35,MAY,2022,Entercom Communications,724972922289,AWS Lambda,15.5743873994
36,MAY,2022,Entercom Communications,724972922289,AWS Premium Support,41990.09
37,MAY,2022,Entercom Communications,724972922289,AWS Secrets Manager,55.0773182239
38,MAY,2022,Entercom Communications,724972922289,AWS Security Hub,232.8307437
39,MAY,2022,Entercom Communications,724972922289,AWS Service Catalog,0.3376555
40,MAY,2022,Entercom Communications,724972922289,AWS Step Functions,0.0306190065
41,MAY,2022,Entercom Communications,724972922289,AWS Systems Manager,0.141302175
