,Month,Year,Name,Account,Service,Cost
0,AUG,2023,Entercom Communications,724972922289,AWS Backup,3.5318779315
1,AUG,2023,Entercom Communications,724972922289,AWS Backup,1.24e-08
2,AUG,2023,Entercom Communications,724972922289,AWS Backup,573.932684632
3,AUG,2023,Entercom Communications,724972922289,AWS Budgets,0.28055
4,AUG,2023,Entercom Communications,724972922289,AWS Certificate Manager,1448.0
5,AUG,2023,Entercom Communications,724972922289,AWS Certificate Manager,362.0
6,AUG,2023,Entercom Communications,724972922289,AWS CloudShell,7.4744e-06
7,AUG,2023,Entercom Communications,724972922289,AWS CloudTrail,2774.0761361425
8,AUG,2023,Entercom Communications,724972922289,AWS CodeCommit,0.0
9,AUG,2023,Entercom Communications,724972922289,AWS Config,1837.38349
10,AUG,2023,Entercom Communications,724972922289,AWS Cost Explorer,23.7472
11,AUG,2023,Entercom Communications,724972922289,AWS Data Exchange,0.0893500104
12,AUG,2023,Entercom Communications,724972922289,AWS Database Migration Service,162.2701858803
13,AUG,2023,Entercom Communications,724972922289,AWS Directory Service,457.5057771259
14,AUG,2023,Entercom Communications,724972922289,AWS Elemental MediaLive,26.9328
15,AUG,2023,Entercom Communications,724972922289,AWS Elemental MediaStore,0.000173724
16,AUG,2023,Entercom Communications,724972922289,AWS End User Messaging,2.714999964
17,AUG,2023,Entercom Communications,724972922289,AWS Global Accelerator,0.0
18,AUG,2023,Entercom Communications,724972922289,AWS Global Accelerator,84.1701779478
19,AUG,2023,Entercom Communications,724972922289,AWS Glue,0.0257061992
20,AUG,2023,Entercom Communications,724972922289,AWS Key Management Service,118.6707753087
21,AUG,2023,Entercom Communications,724972922289,AWS Key Management Service,1.814927029
22,AUG,2023,Entercom Communications,724972922289,AWS Key Management Service,10.3691631362
23,AUG,2023,Entercom Communications,724972922289,AWS Key Management Service,0.9030937998
24,AUG,2023,Entercom Communications,724972922289,AWS Key Management Service,0.9047175254
25,AUG,2023,Entercom Communications,724972922289,AWS Key Management Service,63.7545101952
26,AUG,2023,Entercom Communications,724972922289,AWS Key Management Service,41.1038310448
