,Unnamed: 0,Month,Year,Name,Account,Service,Cost,Enviroment,Month No
2504,178,FEB,2023,Entercom Communications,724972922289,Amazon Simple Queue Service,7.6382e-05,,2
2505,179,FEB,2023,Entercom Communications,724972922289,Amazon Simple Queue Service,7.6382e-05,,2
2506,180,FEB,2023,Entercom Communications,724972922289,Amazon Simple Queue Service,7.7106e-05,,2
2507,181,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,32743.3901041107,,2
2508,182,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0139992997,,2
2509,183,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0006945395,,2
2510,184,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0837500555,,2
2511,185,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,4.6826825813,,2
2512,186,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,78.6577350275,,2
2513,187,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,0.003680604,,2
2514,188,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,219.5332555197,,2
2515,189,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,50.228341843,,2
2516,190,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,487.5049556865,,2
2517,191,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,4.5875077444,,2
2518,192,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,1363.2796490251,,2
2519,193,FEB,2023,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0159577281,,2
2520,194,FEB,2023,Entercom Communications,724972922289,Amazon Simple Workflow Service,2.1061e-06,,2
2521,195,FEB,2023,Entercom Communications,724972922289,Amazon SimpleDB,2.26745e-05,,2
2522,196,FEB,2023,Entercom Communications,724972922289,Amazon Virtual Private Cloud,9419.3265345091,,2
2523,197,FEB,2023,Entercom Communications,724972922289,Amazon Virtual Private Cloud,36.4896,,2
2524,198,FEB,2023,Entercom Communications,724972922289,Amazon Virtual Private Cloud,18.2448,,2
2525,199,FEB,2023,Entercom Communications,724972922289,Amazon Virtual Private Cloud,60.77075,,2
2526,200,FEB,2023,Entercom Communications,724972922289,Amazon WorkSpaces,215.751999933,,2
2527,201,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,9857.6972059814,,2
2528,202,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,15.7708371976,,2
2529,203,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,4.2727556885,,2
2530,204,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,239.4549353399,,2
2531,205,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,2.1295781532,,2
2532,206,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,712.6479097104,,2
2533,207,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,4.2535000564,,2
2534,208,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,824.9881154706,,2
2535,209,FEB,2023,Entercom Communications,724972922289,AmazonCloudWatch,29.3662471979,,2
2536,210,FEB,2023,Entercom Communications,724972922289,AmazonWorkMail,184.620000096,,2
2537,211,FEB,2023,Entercom Communications,724972922289,Apache Kafka® & Apache Flink® on Confluent Cloud™ - Annual Commits,0.0,,2
2538,212,FEB,2023,Entercom Communications,724972922289,Aviatrix Secure Networking Platform Metered - 24x7 Support with Copilot,54.36,,2
2539,213,FEB,2023,Entercom Communications,724972922289,CloudWatch Events,5.010951515,,2
2540,214,FEB,2023,Entercom Communications,724972922289,CodeBuild,0.0,,2
2541,215,FEB,2023,Entercom Communications,724972922289,Palo Alto Networks VM-300 Bundle 2,927.36,,2
2542,216,FEB,2023,Entercom Communications,724972922289,SFTP Gateway,40.32,,2
2543,217,FEB,2023,Entercom Communications,724972922289,Savings Plans for AWS Compute usage,61173.59808,,2
2544,218,FEB,2023,Entercom Communications,724972922289,Tax,6199.89,,2
2545,219,FEB,2023,Entercom Communications,724972922289,WIZ Cloud Infrastructure Security Platform,20833.33,,2
2546,0,NOV,2022,Entercom Communications,724972922289,AWS Backup,3.1033194042,,11
2547,1,NOV,2022,Entercom Communications,724972922289,AWS Backup,1.2e-08,,11
2548,2,NOV,2022,Entercom Communications,724972922289,AWS Backup,541.1697242314,,11
2549,3,NOV,2022,Entercom Communications,724972922289,AWS Budgets,0.29865,,11
2550,4,NOV,2022,Entercom Communications,724972922289,AWS Certificate Manager,1448.0,,11
2551,5,NOV,2022,Entercom Communications,724972922289,AWS Certificate Manager,362.0,,11
2552,6,NOV,2022,Entercom Communications,724972922289,AWS CloudTrail,1796.6597393525,,11
2553,7,NOV,2022,Entercom Communications,724972922289,AWS CodePipeline,0.0,,11
2554,8,NOV,2022,Entercom Communications,724972922289,AWS Config,328.93492,,11
2555,9,NOV,2022,Entercom Communications,724972922289,AWS Cost Explorer,0.6154,,11
2556,10,NOV,2022,Entercom Communications,724972922289,AWS Data Exchange,0.089349912,,11
2557,11,NOV,2022,Entercom Communications,724972922289,AWS Database Migration Service,157.0356638962,,11
2558,12,NOV,2022,Entercom Communications,724972922289,AWS Directory Service,442.6838334739,,11
2559,13,NOV,2022,Entercom Communications,724972922289,AWS Elemental MediaLive,26.064,,11
2560,14,NOV,2022,Entercom Communications,724972922289,AWS Elemental MediaStore,0.000173736,,11
2561,15,NOV,2022,Entercom Communications,724972922289,AWS Global Accelerator,0.0,,11
2562,16,NOV,2022,Entercom Communications,724972922289,AWS Global Accelerator,81.4529539047,,11
2563,17,NOV,2022,Entercom Communications,724972922289,AWS Glue,0.0,,11
2564,18,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,68.1535431363,,11
2565,19,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,1.802597079,,11
2566,20,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,1.801682124,,11
2567,21,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,0.903102456,,11
2568,22,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,63.0303178845,,11
2569,23,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,34.2110057895,,11
2570,24,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,1.0824491294,,11
2571,25,NOV,2022,Entercom Communications,724972922289,AWS Key Management Service,1.880729148,,11
2572,26,NOV,2022,Entercom Communications,724972922289,AWS Lambda,1130.9502585887,,11
2573,27,NOV,2022,Entercom Communications,724972922289,AWS Lambda,24.1326401919,,11
2574,28,NOV,2022,Entercom Communications,724972922289,AWS Lambda,0.2616617856,,11
2575,29,NOV,2022,Entercom Communications,724972922289,AWS Lambda,35.2254504118,,11
2576,30,NOV,2022,Entercom Communications,724972922289,AWS Lambda,1.3341664369,,11
2577,31,NOV,2022,Entercom Communications,724972922289,AWS Lambda,30.97456546,,11
2578,32,NOV,2022,Entercom Communications,724972922289,AWS Lambda,4.3541693462,,11
2579,33,NOV,2022,Entercom Communications,724972922289,AWS Lambda,0.0002036911,,11
2580,34,NOV,2022,Entercom Communications,724972922289,AWS Lambda,42.4571550937,,11
2581,35,NOV,2022,Entercom Communications,724972922289,AWS Premium Support,41286.57,,11
2582,36,NOV,2022,Entercom Communications,724972922289,AWS Secrets Manager,83.0944264319,,11
2583,37,NOV,2022,Entercom Communications,724972922289,AWS Security Hub,163.19210685,,11
2584,38,NOV,2022,Entercom Communications,724972922289,AWS Service Catalog,0.0,,11
2585,39,NOV,2022,Entercom Communications,724972922289,AWS Step Functions,0.001781217,,11
2586,40,NOV,2022,Entercom Communications,724972922289,AWS Systems Manager,0.1364559,,11
2587,41,NOV,2022,Entercom Communications,724972922289,AWS Transfer Family,200.5659140446,,11
2588,42,NOV,2022,Entercom Communications,724972922289,AWS WAF,102.998240359,,11
2589,43,NOV,2022,Entercom Communications,724972922289,AWS X-Ray,57.4299664825,,11
2590,44,NOV,2022,Entercom Communications,724972922289,Amazon API Gateway,91.0503143351,,11
2591,45,NOV,2022,Entercom Communications,724972922289,Amazon API Gateway,6.42065e-05,,11
2592,46,NOV,2022,Entercom Communications,724972922289,Amazon CloudFront,23376.969928586,,11
2593,47,NOV,2022,Entercom Communications,724972922289,Amazon CloudFront,0.0482604804,,11
2594,48,NOV,2022,Entercom Communications,724972922289,Amazon CloudFront,7.0611703824,,11
2595,49,NOV,2022,Entercom Communications,724972922289,Amazon CloudFront,0.1735979788,,11
2596,50,NOV,2022,Entercom Communications,724972922289,Amazon CloudFront,1.59579e-05,,11
2597,51,NOV,2022,Entercom Communications,724972922289,Amazon Cognito,7.7649,,11
2598,52,NOV,2022,Entercom Communications,724972922289,Amazon Detective,522.5543897728,,11
2599,53,NOV,2022,Entercom Communications,724972922289,Amazon DynamoDB,122.4490897198,,11
2600,54,NOV,2022,Entercom Communications,724972922289,Amazon DynamoDB,2.6859495,,11
2601,55,NOV,2022,Entercom Communications,724972922289,Amazon DynamoDB,21.0400141202,,11
2602,56,NOV,2022,Entercom Communications,724972922289,Amazon DynamoDB,428.5400513258,,11
2603,57,NOV,2022,Entercom Communications,724972922289,Amazon DynamoDB,116.635953556,,11
2604,58,NOV,2022,Entercom Communications,724972922289,Amazon DynamoDB,2.6871261104,,11
2605,59,NOV,2022,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),123.2998399662,,11
2606,60,NOV,2022,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.033130872,,11
2607,61,NOV,2022,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.100757448,,11
2608,62,NOV,2022,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),0.363539232,,11
2609,63,NOV,2022,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),129.4259247133,,11
2610,64,NOV,2022,Entercom Communications,724972922289,Amazon EC2 Container Registry (ECR),111.0470955603,,11
2611,65,NOV,2022,Entercom Communications,724972922289,Amazon ElastiCache,8491.83582036,,11
2612,66,NOV,2022,Entercom Communications,724972922289,Amazon ElastiCache,891.3888,,11
2613,67,NOV,2022,Entercom Communications,724972922289,Amazon ElastiCache,1782.7776,,11
2614,68,NOV,2022,Entercom Communications,724972922289,Amazon ElastiCache,6354.4032,,11
2615,69,NOV,2022,Entercom Communications,724972922289,Amazon ElastiCache,406.5984,,11
2616,70,NOV,2022,Entercom Communications,724972922289,Amazon ElastiCache,4258.8576,,11
2617,71,NOV,2022,Entercom Communications,724972922289,Amazon ElastiCache,500.4288,,11
2618,72,NOV,2022,Entercom Communications,724972922289,EC2 - Other,56171.4829503933,,11
2619,73,NOV,2022,Entercom Communications,724972922289,EC2 - Other,0.7400869568,,11
2620,74,NOV,2022,Entercom Communications,724972922289,EC2 - Other,0.0006718223,,11
2621,75,NOV,2022,Entercom Communications,724972922289,EC2 - Other,0.0013975364,,11
2622,76,NOV,2022,Entercom Communications,724972922289,EC2 - Other,29.3220028016,,11
2623,77,NOV,2022,Entercom Communications,724972922289,EC2 - Other,1142.580137184,,11
2624,78,NOV,2022,Entercom Communications,724972922289,EC2 - Other,0.727146935,,11
2625,79,NOV,2022,Entercom Communications,724972922289,EC2 - Other,88.3215531204,,11
2626,80,NOV,2022,Entercom Communications,724972922289,EC2 - Other,18.3645239102,,11
2627,81,NOV,2022,Entercom Communications,724972922289,EC2 - Other,87.9660103006,,11
2628,82,NOV,2022,Entercom Communications,724972922289,EC2 - Other,491.4812166245,,11
2629,83,NOV,2022,Entercom Communications,724972922289,EC2 - Other,115.4358415009,,11
2630,84,NOV,2022,Entercom Communications,724972922289,EC2 - Other,2181.0815535492,,11
2631,85,NOV,2022,Entercom Communications,724972922289,EC2 - Other,6.3572826159,,11
2632,86,NOV,2022,Entercom Communications,724972922289,EC2 - Other,760.7507693211,,11
2633,87,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,137678.0100715174,,11
2634,88,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0,,11
2635,89,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0029639942,,11
2636,90,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,1.7321e-06,,11
2637,91,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,328.5382514203,,11
2638,92,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,0.0012387072,,11
2639,93,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,250.2144,,11
2640,94,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,6.4522e-06,,11
2641,95,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,125.1805746235,,11
2642,96,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,1376.1738665237,,11
2643,97,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,707.0972935193,,11
2644,98,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Compute Cloud - Compute,2500.9318023844,,11
2645,99,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Container Service,2813.1175610099,,11
2646,100,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,752.9924310017,,11
2647,101,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,45.2373322118,,11
2648,102,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,195.48,,11
2649,103,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,807.1072100319,,11
2650,104,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,651.6,,11
2651,105,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Container Service for Kubernetes,130.32,,11
2652,106,NOV,2022,Entercom Communications,724972922289,Amazon Elastic File System,1627.3328865121,,11
2653,107,NOV,2022,Entercom Communications,724972922289,Amazon Elastic File System,4.121817984,,11
2654,108,NOV,2022,Entercom Communications,724972922289,Amazon Elastic File System,54.6318295546,,11
2655,109,NOV,2022,Entercom Communications,724972922289,Amazon Elastic File System,330.669759888,,11
2656,110,NOV,2022,Entercom Communications,724972922289,Amazon Elastic File System,10.575409392,,11
2657,111,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,9953.449688427,,11
2658,112,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,14.661645861,,11
2659,113,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,14.661,,11
2660,114,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,19.4792020907,,11
2661,115,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,88.0994055088,,11
2662,116,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,44.1211057842,,11
2663,117,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,92.972514838,,11
2664,118,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,400.5041121322,,11
2665,119,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,14.6822467249,,11
2666,120,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,16.4225588014,,11
2667,121,NOV,2022,Entercom Communications,724972922289,Amazon Elastic Load Balancing,103.6970531347,,11
2668,122,NOV,2022,Entercom Communications,724972922289,Amazon Glacier,2.3356081644,,11
2669,123,NOV,2022,Entercom Communications,724972922289,Amazon GuardDuty,3493.2564016226,,11
2670,124,NOV,2022,Entercom Communications,724972922289,Amazon Inspector,23.349,,11
2671,125,NOV,2022,Entercom Communications,724972922289,Amazon Kinesis,128.5091933412,,11
2672,126,NOV,2022,Entercom Communications,724972922289,Amazon Kinesis Firehose,15.6022522351,,11
2673,127,NOV,2022,Entercom Communications,724972922289,Amazon MQ,676.7746573316,,11
2674,128,NOV,2022,Entercom Communications,724972922289,Amazon Macie,1.339038,,11
2675,129,NOV,2022,Entercom Communications,724972922289,Amazon Managed Grafana,4.525,,11
2676,130,NOV,2022,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,1108.9655096605,,11
2677,131,NOV,2022,Entercom Communications,724972922289,Amazon Managed Streaming for Apache Kafka,180.4636399605,,11
2678,132,NOV,2022,Entercom Communications,724972922289,Amazon Managed Workflows for Apache Airflow,1617.3574669201,,11
2679,133,NOV,2022,Entercom Communications,724972922289,Amazon Neptune,4.3747340877,,11
2680,134,NOV,2022,Entercom Communications,724972922289,Amazon OpenSearch Service,11591.9391867529,,11
2681,135,NOV,2022,Entercom Communications,724972922289,Amazon OpenSearch Service,49.3733929865,,11
2682,136,NOV,2022,Entercom Communications,724972922289,Amazon OpenSearch Service,3781.1459283567,,11
2683,137,NOV,2022,Entercom Communications,724972922289,Amazon OpenSearch Service,6560.2348032772,,11
2684,138,NOV,2022,Entercom Communications,724972922289,Amazon OpenSearch Service,15488.8989753739,,11
2685,139,NOV,2022,Entercom Communications,724972922289,Amazon OpenSearch Service,219.6189309852,,11
2686,140,NOV,2022,Entercom Communications,724972922289,Amazon Personalize,1581.2936691908,,11
2687,141,NOV,2022,Entercom Communications,724972922289,Amazon Pinpoint,2.715000048,,11
2688,142,NOV,2022,Entercom Communications,724972922289,Amazon QuickSight,32.580000288,,11
2689,143,NOV,2022,Entercom Communications,724972922289,Amazon Redshift,1861.4105919441,,11
2690,144,NOV,2022,Entercom Communications,724972922289,Amazon Registrar,71.0,,11
2691,145,NOV,2022,Entercom Communications,724972922289,Amazon Relational Database Service,123906.0138030652,,11
2692,146,NOV,2022,Entercom Communications,724972922289,Amazon Relational Database Service,3.1603853809,,11
2693,147,NOV,2022,Entercom Communications,724972922289,Amazon Relational Database Service,573.6803224708,,11
2694,148,NOV,2022,Entercom Communications,724972922289,Amazon Relational Database Service,1602.6150512372,,11
2695,149,NOV,2022,Entercom Communications,724972922289,Amazon Relational Database Service,2147.3262715597,,11
2696,150,NOV,2022,Entercom Communications,724972922289,Amazon Relational Database Service,4809.0214966618,,11
2697,151,NOV,2022,Entercom Communications,724972922289,Amazon Relational Database Service,1670.7289408734,,11
2698,152,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,1360.6456158926,,11
2699,153,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,0.1768008,,11
2700,154,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,0.0905,,11
2701,155,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,0.0905,,11
2702,156,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,1.179431295,,11
2703,157,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,0.181332859,,11
2704,158,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,2.27853298,,11
2705,159,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,10.309303518,,11
2706,160,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,0.090611677,,11
2707,161,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,0.090523892,,11
2708,162,NOV,2022,Entercom Communications,724972922289,Amazon Route 53,0.0905,,11
2709,163,NOV,2022,Entercom Communications,724972922289,Amazon SageMaker,1810.238088237,,11
2710,164,NOV,2022,Entercom Communications,724972922289,Amazon Simple Email Service,8.8525406473,,11
2711,165,NOV,2022,Entercom Communications,724972922289,Amazon Simple Notification Service,11.0130138118,,11
2712,166,NOV,2022,Entercom Communications,724972922289,Amazon Simple Notification Service,0.00657136,,11
2713,167,NOV,2022,Entercom Communications,724972922289,Amazon Simple Notification Service,0.0001744104,,11
2714,168,NOV,2022,Entercom Communications,724972922289,Amazon Simple Notification Service,8.57815e-05,,11
2715,169,NOV,2022,Entercom Communications,724972922289,Amazon Simple Notification Service,8.57315e-05,,11
2716,170,NOV,2022,Entercom Communications,724972922289,Amazon Simple Queue Service,26.6394106488,,11
2717,171,NOV,2022,Entercom Communications,724972922289,Amazon Simple Queue Service,5.792e-05,,11
2718,172,NOV,2022,Entercom Communications,724972922289,Amazon Simple Queue Service,5.792e-05,,11
2719,173,NOV,2022,Entercom Communications,724972922289,Amazon Simple Queue Service,5.8644e-05,,11
2720,174,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,33335.8207272042,,11
2721,175,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,0.013126447,,11
2722,176,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0004118007,,11
2723,177,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0812983373,,11
2724,178,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,6.5109669625,,11
2725,179,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0036442261,,11
2726,180,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,219.8430262565,,11
2727,181,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,38.7144715038,,11
2728,182,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,446.5570357678,,11
2729,183,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,4.665470202,,11
2730,184,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,980.7728948021,,11
2731,185,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0004548238,,11
2732,186,NOV,2022,Entercom Communications,724972922289,Amazon Simple Storage Service,0.0159617905,,11
2733,187,NOV,2022,Entercom Communications,724972922289,Amazon Simple Workflow Service,2.3577e-06,,11
2734,188,NOV,2022,Entercom Communications,724972922289,Amazon SimpleDB,2.4938e-05,,11
2735,189,NOV,2022,Entercom Communications,724972922289,Amazon Virtual Private Cloud,8550.1616813568,,11
2736,190,NOV,2022,Entercom Communications,724972922289,Amazon Virtual Private Cloud,19.548,,11
2737,191,NOV,2022,Entercom Communications,724972922289,Amazon Virtual Private Cloud,67.10575,,11
2738,192,NOV,2022,Entercom Communications,724972922289,Amazon WorkSpaces,563.6068499366,,11
2739,193,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,11277.4541223244,,11
2740,194,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,14.7665010182,,11
2741,195,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,0.0887210652,,11
2742,196,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,274.0254461273,,11
2743,197,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,2.1267500235,,11
2744,198,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,768.8222356477,,11
2745,199,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,4.253500047,,11
2746,200,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,818.9360259575,,11
2747,201,NOV,2022,Entercom Communications,724972922289,AmazonCloudWatch,32.5051942379,,11
2748,202,NOV,2022,Entercom Communications,724972922289,AmazonWorkMail,182.5535833686,,11
2749,203,NOV,2022,Entercom Communications,724972922289,Apache Kafka® & Apache Flink® on Confluent Cloud™ - Annual Commits,0.0,,11
2750,204,NOV,2022,Entercom Communications,724972922289,Aviatrix Secure Networking Platform Metered - 24x7 Support with Copilot,34.83,,11
2751,205,NOV,2022,Entercom Communications,724972922289,CloudWatch Events,6.33626338,,11
2752,206,NOV,2022,Entercom Communications,724972922289,CodeBuild,0.0,,11
2753,207,NOV,2022,Entercom Communications,724972922289,Palo Alto Networks VM-300 Bundle 2,993.6,,11
2754,208,NOV,2022,Entercom Communications,724972922289,SFTP Gateway,43.2,,11
2755,209,NOV,2022,Entercom Communications,724972922289,Savings Plans for AWS Compute usage,29322.0,,11
2756,210,NOV,2022,Entercom Communications,724972922289,Tax,6077.9,,11
2757,211,NOV,2022,Entercom Communications,724972922289,WIZ Cloud Infrastructure Security Platform,20833.33,,11
2758,0,NOV,2023,Entercom Communications,724972922289,AWS Amplify,0.0,,11
2759,1,NOV,2023,Entercom Communications,724972922289,AWS Backup,3.5709412783,,11
2760,2,NOV,2023,Entercom Communications,724972922289,AWS Backup,107.3222596431,,11
2761,3,NOV,2023,Entercom Communications,724972922289,AWS Budgets,0.2715,,11
2762,4,NOV,2023,Entercom Communications,724972922289,AWS Certificate Manager,1448.0,,11
2763,5,NOV,2023,Entercom Communications,724972922289,AWS CloudShell,3.4767e-06,,11
2764,6,NOV,2023,Entercom Communications,724972922289,AWS CloudTrail,7010.58893325,,11
2765,7,NOV,2023,Entercom Communications,724972922289,AWS Config,2189.201516,,11
2766,8,NOV,2023,Entercom Communications,724972922289,AWS Cost Explorer,11.10435,,11
2767,9,NOV,2023,Entercom Communications,724972922289,AWS Data Exchange,0.089349912,,11
2768,10,NOV,2023,Entercom Communications,724972922289,AWS Database Migration Service,157.0356590141,,11
2769,11,NOV,2023,Entercom Communications,724972922289,AWS Directory Service,443.564541112,,11
2770,12,NOV,2023,Entercom Communications,724972922289,AWS Elemental MediaLive,26.064,,11
2771,13,NOV,2023,Entercom Communications,724972922289,AWS Elemental MediaStore,0.000173736,,11
2772,14,NOV,2023,Entercom Communications,724972922289,AWS End User Messaging,2.715000048,,11
2773,15,NOV,2023,Entercom Communications,724972922289,AWS Global Accelerator,0.0,,11
2774,16,NOV,2023,Entercom Communications,724972922289,AWS Global Accelerator,32.5844857281,,11
2775,17,NOV,2023,Entercom Communications,724972922289,AWS Glue,13.6154053178,,11
2776,18,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,140.0781874156,,11
2777,19,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,1.8072941295,,11
2778,20,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,0.9031812915,,11
2779,21,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,0.9046037505,,11
2780,22,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,70.792545981,,11
2781,23,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,45.690200652,,11
2782,24,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,1.8037153575,,11
2783,25,NOV,2023,Entercom Communications,724972922289,AWS Key Management Service,1.805148978,,11
2784,26,NOV,2023,Entercom Communications,724972922289,AWS Lambda,1934.7419049814,,11
2785,27,NOV,2023,Entercom Communications,724972922289,AWS Lambda,15.6872139787,,11
2786,28,NOV,2023,Entercom Communications,724972922289,AWS Lambda,0.0608382641,,11
2787,29,NOV,2023,Entercom Communications,724972922289,AWS Lambda,51.4252311552,,11
2788,30,NOV,2023,Entercom Communications,724972922289,AWS Lambda,0.1822154849,,11
2789,31,NOV,2023,Entercom Communications,724972922289,AWS Lambda,4.7991952316,,11
2790,32,NOV,2023,Entercom Communications,724972922289,AWS Lambda,45.423274475,,11
2791,33,NOV,2023,Entercom Communications,724972922289,AWS Lambda,2.4132759563,,11
2792,34,NOV,2023,Entercom Communications,724972922289,AWS Lambda,0.0002000636,,11
2793,35,NOV,2023,Entercom Communications,724972922289,AWS Lambda,2.7088629591,,11
2794,36,NOV,2023,Entercom Communications,724972922289,AWS Migration Hub Refactor Spaces,0.0,,11
2795,37,NOV,2023,Entercom Communications,724972922289,AWS Secrets Manager,128.054223066,,11
2796,38,NOV,2023,Entercom Communications,724972922289,AWS Secrets Manager,11.646974425,,11
2797,39,NOV,2023,Entercom Communications,724972922289,AWS Secrets Manager,1.48107775,,11
2798,40,NOV,2023,Entercom Communications,724972922289,AWS Security Hub,419.45036835,,11
2799,41,NOV,2023,Entercom Communications,724972922289,AWS Service Catalog,0.0,,11
2800,42,NOV,2023,Entercom Communications,724972922289,AWS Step Functions,0.0012603454,,11
2801,43,NOV,2023,Entercom Communications,724972922289,AWS Support (Enterprise),39235.02,,11
2802,44,NOV,2023,Entercom Communications,724972922289,AWS Systems Manager,0.13765955,,11
2803,45,NOV,2023,Entercom Communications,724972922289,AWS Transfer Family,201.4674569864,,11
